Id,Tweets,Lang,Location,Cleaned_text,textblob_polarity,vader_polarity
1225650088816476160,you mean femininity,en,N.A,you mean femininity https t co mqsdizug d,Neg,Neu
1225649470794170368,doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,en,"brussels, belgium",rt an_gremlin degendering katmsinclair doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,Neg,Neu
1225648807884386304,to be femme is to perform femininity outside of heteronormative womanhood womanhood is centered around bei,en,mercury + made in the 504,rt swiftasariver bre_vuitton to be femme is to perform femininity outside of heteronormative womanhood womanhood is centered around bei,Neu,Neu
1225648467965444099,for me to feel honesty from people around me i think that people are made to enjoy their life that s why i am del,en,N.A,for me to feel honesty from people around me i think that people are made to enjoy their life that s why i am del https t co q px buhdv,Pos,Pos
1225647819580559361,birdsofprey landed and finds much to love about it fierce and funny femininity reigns with great ac,en,N.A,rt dailygrindhouse birdsofprey landed and misszombiequeen finds much to love about it fierce and funny femininity reigns with great ac,Pos,Pos
1225646917335445504,this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,en,N.A,rt auliasoebardi this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,Pos,Pos
1225646761147944960,masculinity and femininity doesn t define on how you dress up it s how you carry yourself despite of what clothes,en,N.A,masculinity and femininity doesn t define on how you dress up it s how you carry yourself despite of what clothes https t co hglbycosuf,Neu,Neu
1225646446839386112,everyone s homework is to get you an authentic fire sign friend who has embraced their femininity they don t have to,en,N.A,rt mercurymusings everyone s homework is to get you an authentic fire sign friend who has embraced their femininity they don t have to,Pos,Pos
1225643937718624257,fascinating and there is a long way to go there is evidence to suggest that femininity and greenness have come to be,en,"Geneva, Switzerland",rt lunegrayson fascinating and there is a long way to go there is evidence to suggest that femininity and greenness have come to be,Pos,Pos
1225643680360353792,trans misogyny is a very effective term because most attempts to exclude or hurt trans women end up targeting cis women too,en,N.A,rt gutiangang trans misogyny is a very effective term because most attempts to exclude or hurt trans women end up targeting cis women too,Pos,Neg
1225643235218870272,jane and some thoughts about gender femininity,en,N.A,rt sweetspotato jane and some thoughts about gender femininity https t co emkuvvy j,Neu,Neu
1225642490188820481,doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,en,ICE are STILL Terrorists,rt an_gremlin degendering katmsinclair doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,Neg,Neu
1225642417983934464,its embarrassing and degrading it s another way whether she believes it or not to make the woman mascu,en,"Hamilton, OH",sugarfuzz its embarrassing and degrading it s another way whether she believes it or not to make the woman mascu https t co pqlaidtore,Neu,Neg
1225642077788049414,unleashing youth power in honour of zerotoleranceforfgm wasn t only talk we also had a swell time celebrating femini,en,N.A,rt igrhdevelopment unleashing youth power in honour of zerotoleranceforfgm wasn t only talk we also had a swell time celebrating femini,Neu,Pos
1225642069332353025,just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb mor,en,"Cebu City, Central Visayas",rt sb at n just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb mor,Neu,Neu
1225642017788612610,jane and some thoughts about gender femininity,en,Trans Rights!!!,rt sweetspotato jane and some thoughts about gender femininity https t co emkuvvy j,Neu,Neu
1225641954320347141,doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,en,Here and now,rt an_gremlin degendering katmsinclair doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,Neg,Neu
1225641704478216192,doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,en,"Los Angeles, CA",rt an_gremlin degendering katmsinclair doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,Neg,Neu
1225641485632077824,just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb mor,en,National Capital Region,rt sb at n just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb mor,Neu,Neu
1225641377322557443,just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb,en,🇵🇭,just ken embracing his femininity that s it y all should try it some time wonderxsb morhot alab by sb https t co umops ofiy,Neu,Neu
1225641160716111874,jane and some thoughts about gender femininity,en,N.A,rt sweetspotato jane and some thoughts about gender femininity https t co emkuvvy j,Neu,Neu
1225639502468669440,femininity is glorious sw findom femdom sensuality,en,Your wallet,rt harlowthevixen femininity is glorious sw findom femdom sensuality https t co x pwps bxx,Neu,Pos
1225639339704471555,white women please expand your conceptualization of femininity to include our bodies instead of acting like we should be gr,en,Everywhere ,rt toriglass white women please expand your conceptualization of femininity to include our bodies instead of acting like we should be gr,Neu,Pos
1225638210706919424,yes million times yes women are the ones lead she s bold without ever losing her femininity l,en,Love my Blue State ,rt l_sezimpeach rapedkatie yes million times yes women are the ones lead she s bold without ever losing her femininity l,Pos,Pos
1225637928895836161,afab and identify with masculinity more than femininity at least physically but i am not a man and do not,en,Possibility City,rt noncisriss lebarnesjames afab and identify with masculinity more than femininity at least physically but i am not a man and do not,Pos,Neu
1225637706836795396,this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,en,"West Borneo, Indonesia",rt auliasoebardi this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,Pos,Pos
1225637029490225152,this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,en,+62 (771),rt auliasoebardi this is imo is an example of toxic femininity a narcissist who believe that vagina and uterus is a powerful tool to s,Pos,Pos
1225636531001421824,doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,en,"Albuquerque, NM",rt an_gremlin degendering katmsinclair doesn t verify trans girls or anyone who doesn t match a narrow euro centric concept of femi,Neg,Neu
1225636197885546497,jane and some thoughts about gender femininity,en,"19, any pronouns 🤙🏻",rt sweetspotato jane and some thoughts about gender femininity https t co emkuvvy j,Neu,Neu
1225675734351433731,since the appropriation in this case has very little to do with her sexuality and e,en,wulgurukaba and bindal land,sundaypost_town jackstephen since the appropriation in this case has very little to do with her sexuality and e https t co qyn pwxxz,Neg,Neu
